Path,L1Path,L1Prescale(1e33),Steam L1path,Steam L1Prescale,WBM hltPrescale(1e33),Steam hltPrescale,,Data Rate (Hz),,,Steam Rate (Hz),,,Steam Rate hltPrescaled(Hz),,,Bias(data-steam)
HLT_IsoMu18_TriCentralPFJet50_40_30,L1_SingleMu16,1,L1_SingleMu16, 1,1,1,0.37,+/-,0.01,0.31,+/-,0.05,0.31,+/-,0.05,15.53%,+/-,11.29%
HLT_Photon300_NoHE,L1_SingleEG40 OR L1_SingleJet200,1 | 1,L1_SingleEG40 OR L1_SingleJet200, 1|1,1,1,0.37,+/-,0.01,0.38,+/-,0.05,0.38,+/-,0.05,3.11%,+/-,13.82%
HLT_Photon26_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon16_AND_HE10_R9Id65_Eta2_Mass60,L1_SingleEG35 OR L1_SingleEG40,1 | 1,L1_SingleEG40 OR L1_SingleEG35 OR L1_DoubleEG_22_10 OR L1_DoubleEG_15_10, 1|1|1|1,21,21,0.35,+/-,0.01,6.98,+/-,0.23,0.33,+/-,0.01,4.98%,+/-,3.52%
HLT_Mu15_IsoVVVL_PFHT350_PFMET50,L1_SingleMuOpen,262139,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.34,+/-,0.01,0.31,+/-,0.05,0.31,+/-,0.05,8.88%,+/-,13.11%
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL,L1_Mu20_EG10,1,L1_Mu20_EG10, 1,1,1,0.34,+/-,0.01,0.29,+/-,0.05,0.29,+/-,0.05,15.04%,+/-,11.86%
HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,10,10,0.33,+/-,0.01,3.67,+/-,0.17,0.37,+/-,0.02,8.87%,+/-,4.50%
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT300,L1_DoubleEG6_HTT150 OR L1_HTT100,1 | 1,L1_DoubleEG6_HTT150 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.32,+/-,0.01,0.35,+/-,0.05,0.35,+/-,0.05,7.08%,+/-,13.82%
HLT_Mu30_Ele30_CaloIdL_GsfTrkIdVL,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.32,+/-,0.01,0.25,+/-,0.04,0.25,+/-,0.04,21.91%,+/-,10.79%
HLT_Rsq0p25,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60, 1|1|1|1|1|1|1|1|1|1|1|1,1,1,0.32,+/-,0.01,0.33,+/-,0.05,0.33,+/-,0.05,2.36%,+/-,15.01%
HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau35_Trk1_eta2p1_Reg,L1_SingleIsoEG22er,1,L1_SingleIsoEG22er OR L1_SingleEG25, 1|1,1,1,0.31,+/-,0.01,0.33,+/-,0.05,0.33,+/-,0.05,4.21%,+/-,14.73%
HLT_IsoMu22_TriCentralPFJet50_40_30,L1_SingleMu20,1,L1_SingleMu20, 1,1,1,0.31,+/-,0.01,0.23,+/-,0.04,0.23,+/-,0.04,24.05%,+/-,10.55%
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_PFMET40,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.31,+/-,0.01,0.38,+/-,0.05,0.38,+/-,0.05,19.34%,+/-,11.52%
HLT_DoubleMu8_Mass8_PFHT300,L1_Mu8_HTT50 OR L1_HTT100,1 | 1,L1_Mu8_HTT50 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.30,+/-,0.01,0.38,+/-,0.05,0.38,+/-,0.05,19.62%,+/-,11.48%
HLT_Photon165_R9Id90_HE10_IsoM,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40 OR L1_SingleJet200, -1||1|1,1,1,0.30,+/-,0.01,0.30,+/-,0.05,0.30,+/-,0.05,2.56%,+/-,15.34%
HLT_PFHT300,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1020,1020,0.30,+/-,0.01,304.52,+/-,1.52,0.30,+/-,0.00,1.12%,+/-,2.08%
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Loose,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.30,+/-,0.01,0.33,+/-,0.05,0.33,+/-,0.05,7.52%,+/-,14.23%
HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg,L1_SingleIsoEG22er,1,L1_SingleIsoEG22er OR L1_SingleEG25, 1|1,1,1,0.30,+/-,0.01,0.32,+/-,0.05,0.32,+/-,0.05,6.92%,+/-,14.49%
HLT_PFJet40,L1_ZeroBias,987,L1_ZeroBias, 2500,300,300,0.30,+/-,0.01,91.10,+/-,0.83,0.30,+/-,0.00,2.59%,+/-,2.18%
HLT_PFHT250,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,2040,2040,0.29,+/-,0.01,597.20,+/-,2.13,0.29,+/-,0.00,1.17%,+/-,2.07%
HLT_Mu28NoFiltersNoVtxDisplaced_Photon28_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.28,+/-,0.01,0.16,+/-,0.03,0.16,+/-,0.03,43.80%,+/-,7.20%
HLT_TripleMu_12_10_5,L1_TripleMu_5_5_3,1,L1_TripleMu_5_5_3, 1,1,1,0.28,+/-,0.01,0.30,+/-,0.05,0.30,+/-,0.05,6.61%,+/-,15.08%
HLT_DoubleMu18NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,6,6,0.27,+/-,0.01,1.73,+/-,0.11,0.29,+/-,0.02,5.57%,+/-,6.57%
HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Tight,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.25,+/-,0.01,0.22,+/-,0.04,0.22,+/-,0.04,11.99%,+/-,14.56%
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_VBF,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.24,+/-,0.01,0.36,+/-,0.05,0.36,+/-,0.05,33.38%,+/-,9.73%
HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.24,+/-,0.01,0.20,+/-,0.04,0.20,+/-,0.04,14.63%,+/-,14.21%
HLT_PFHT200_PFAlphaT0p51,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1000|1|1|1|1,175,175,0.22,+/-,0.01,38.05,+/-,0.54,0.22,+/-,0.00,2.42%,+/-,2.71%
HLT_DiMu9_Ele9_CaloIdL_TrackIdL,L1_DoubleMu7_EG7,1,L1_DoubleMu7_EG7, 1,1,1,0.22,+/-,0.01,0.23,+/-,0.04,0.23,+/-,0.04,3.44%,+/-,17.78%
HLT_Mu38NoFiltersNoVtx_Photon38_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.22,+/-,0.01,0.17,+/-,0.04,0.17,+/-,0.04,20.16%,+/-,13.50%
HLT_DoublePhoton85,L1_SingleEG35 OR L1_SingleEG40,1 | 1,L1_SingleEG35 OR L1_SingleEG40 OR L1_SingleJet200, 1|1|1,1,1,0.21,+/-,0.01,0.24,+/-,0.04,0.24,+/-,0.04,12.05%,+/-,15.69%
HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL,L1_TripleEG_14_10_8,1,L1_TripleEG_14_10_8, 1,1,1,0.21,+/-,0.01,0.17,+/-,0.04,0.17,+/-,0.04,21.75%,+/-,13.27%
HLT_Mu15_IsoVVVL_PFHT600,L1_SingleMuOpen,262139,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.20,+/-,0.01,0.18,+/-,0.04,0.18,+/-,0.04,10.46%,+/-,16.55%
HLT_HT350_DisplacedDijet40_DisplacedTrack,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1,1,0.19,+/-,0.00,0.21,+/-,0.04,0.21,+/-,0.04,8.59%,+/-,17.43%
HLT_MET75_IsoTrk50,L1_ETM60 OR L1_ETM70,1 | 1,L1_ETM60 OR L1_ETM70, 1|1,1,1,0.18,+/-,0.00,0.22,+/-,0.04,0.22,+/-,0.04,15.92%,+/-,15.76%
HLT_IsoMu17_eta2p1_MediumIsoPFTau35_Trk1_eta2p1_Reg,L1_Mu16er_IsoTau28er,1,L1_Mu16er_IsoTau28er OR L1_Mu16er_IsoTau32er OR L1_Mu16er_TauJet20er, 1|1|1,1,1,0.18,+/-,0.00,0.18,+/-,0.04,0.18,+/-,0.04,2.75%,+/-,20.02%
HLT_RsqMR270_Rsq0p09_MR200_4jet,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT175 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_QuadJetC60, 1|1|1|1|1|1,1,1,0.17,+/-,0.00,0.17,+/-,0.04,0.17,+/-,0.04,2.68%,+/-,20.37%
HLT_Rsq0p30,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60, 1|1|1|1|1|1|1|1|1|1|1|1,1,1,0.16,+/-,0.00,0.15,+/-,0.03,0.15,+/-,0.03,3.91%,+/-,20.83%
HLT_IsoMu17_eta2p1_MediumIsoPFTau40_Trk1_eta2p1_Reg,L1_Mu16er_IsoTau28er,1,L1_Mu16er_IsoTau28er OR L1_Mu16er_IsoTau32er OR L1_Mu16er_TauJet20er, 1|1|1,1,1,0.16,+/-,0.00,0.17,+/-,0.04,0.17,+/-,0.04,5.50%,+/-,20.32%
HLT_Mu42NoFiltersNoVtx_Photon42_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.15,+/-,0.00,0.11,+/-,0.03,0.11,+/-,0.03,26.04%,+/-,14.41%
HLT_Mu33NoFiltersNoVtxDisplaced_Photon33_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.15,+/-,0.00,0.08,+/-,0.02,0.08,+/-,0.02,49.85%,+/-,8.45%
HLT_Mu8_DiEle12_CaloIdL_TrackIdL,L1_Mu6_DoubleEG10,1,L1_Mu6_DoubleEG10, 1,1,1,0.15,+/-,0.00,0.12,+/-,0.03,0.12,+/-,0.03,18.32%,+/-,16.92%
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_PFMET40,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.13,+/-,0.00,0.13,+/-,0.03,0.13,+/-,0.03,0.63%,+/-,24.30%
HLT_MET90_IsoTrk50,L1_ETM60 OR L1_ETM70,1 | 1,L1_ETM60 OR L1_ETM70, 1|1,1,1,0.12,+/-,0.00,0.12,+/-,0.03,0.12,+/-,0.03,0.30%,+/-,25.05%
HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.12,+/-,0.00,0.11,+/-,0.03,0.11,+/-,0.03,8.24%,+/-,22.74%
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Tight,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.11,+/-,0.00,0.13,+/-,0.03,0.13,+/-,0.03,11.35%,+/-,21.69%
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_VBF,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.10,+/-,0.00,0.16,+/-,0.03,0.16,+/-,0.03,37.50%,+/-,13.82%
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.10,+/-,0.00,0.10,+/-,0.03,0.10,+/-,0.03,0.76%,+/-,27.54%
HLT_DiPFJetAve300_HFJEC,L1_SingleJet176,1,L1_SingleJet176, 1,1,1,0.09,+/-,0.00,0.09,+/-,0.03,0.09,+/-,0.03,5.11%,+/-,27.63%
HLT_L2DoubleMu23_NoVertex,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,12,12,0.08,+/-,0.00,0.95,+/-,0.08,0.08,+/-,0.01,3.18%,+/-,9.24%
HLT_Mu7p5_Track7_Upsilon,L1_SingleMu7 OR L1_SingleMu5,25 | 20,L1_SingleMu5 OR L1_SingleMu7, 20|25,1,1,0.08,+/-,0.00,0.14,+/-,0.03,0.14,+/-,0.03,44.64%,+/-,12.88%
HLT_ECALHT800,L1_HTT175 OR L1_ETM70,1 | 1,L1_HTT175 OR L1_ETM70, 1|1,1,1,0.07,+/-,0.00,0.05,+/-,0.02,0.05,+/-,0.02,19.99%,+/-,24.56%
HLT_JetE30_NoBPTX3BX_NoHalo,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,1,1,0.06,+/-,0.00,0.10,+/-,0.03,0.10,+/-,0.03,34.04%,+/-,18.51%
HLT_MET60_IsoTrk35_Loose,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,L1_ETM50 OR L1_ETM60 OR L1_ETM70, 1|1|1,35,35,0.06,+/-,0.00,2.29,+/-,0.13,0.07,+/-,0.00,4.69%,+/-,6.88%
HLT_DoubleMu23NoFiltersNoVtxDisplaced,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.06,+/-,0.00,0.06,+/-,0.02,0.06,+/-,0.02,2.00%,+/-,34.26%
HLT_HT350_DisplacedDijet80_DisplacedTrack,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.06,+/-,0.00,0.07,+/-,0.02,0.07,+/-,0.02,14.79%,+/-,28.67%
HLT_GlobalRunHPDNoise,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,3500,3500,0.05,+/-,0.00,191.99,+/-,1.21,0.05,+/-,0.00,5.49%,+/-,4.62%
HLT_HT650_DisplacedDijet80_Inclusive,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.05,+/-,0.00,0.04,+/-,0.02,0.04,+/-,0.02,25.77%,+/-,25.15%
HLT_Mu12_Photon25_CaloIdL_L1ISO,L1_Mu5_IsoEG18,1,L1_Mu5_IsoEG18, 1,70,70,0.04,+/-,0.00,3.17,+/-,0.16,0.05,+/-,0.00,12.96%,+/-,6.41%
HLT_QuadMuon0_Dimuon0_Jpsi,L1_QuadMu0,1,L1_QuadMu0, 1,1,1,0.03,+/-,0.00,0.05,+/-,0.02,0.05,+/-,0.02,30.48%,+/-,28.75%
HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.03,+/-,0.00,0.05,+/-,0.02,0.05,+/-,0.02,33.46%,+/-,27.47%
HLT_HT2000,L1_HTT175,1,L1_HTT175, 1,1,1,0.03,+/-,0.00,0.01,+/-,0.01,0.01,+/-,0.01,74.16%,+/-,9.59%
HLT_HT750_DisplacedDijet80_Inclusive,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.02,+/-,0.00,0.03,+/-,0.02,0.03,+/-,0.02,24.17%,+/-,38.29%
HLT_DoubleMu28NoFiltersNoVtxDisplaced,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.02,+/-,0.00,0.03,+/-,0.02,0.03,+/-,0.02,29.12%,+/-,35.82%
HLT_VBF_DisplacedJet40_VTightID_Hadronic,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,0,0,0.02,+/-,0.00,0.37,+/-,0.05,-0.37,+/-,-0.05,1888.25%,+/-,4568.33%
HLT_Mu300,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.02,+/-,0.00,0.02,+/-,0.01,0.02,+/-,0.01,10.95%,+/-,51.88%
HLT_Mu350,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.02,+/-,0.00,0.01,+/-,0.01,0.01,+/-,0.01,62.57%,+/-,16.49%
HLT_QuadMuon0_Dimuon0_Upsilon,L1_QuadMu0,1,L1_QuadMu0, 1,1,1,0.02,+/-,0.00,0.02,+/-,0.01,0.02,+/-,0.01,12.47%,+/-,51.02%
HLT_JetE30_NoBPTX,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,8,8,0.02,+/-,0.00,0.23,+/-,0.04,0.03,+/-,0.01,33.81%,+/-,12.98%
HLT_VBF_DisplacedJet40_VVTightID_Hadronic,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,0,0,0.02,+/-,0.00,0.27,+/-,0.04,-0.27,+/-,-0.04,1841.80%,+/-,5128.17%
HLT_Photon500,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.01,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,9.90%
HLT_HT2500,L1_HTT175,1,L1_HTT175, 1,1,1,0.01,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,14.43%
HLT_Mu12_Photon25_CaloIdL,L1_Mu5_EG20 OR L1_Mu20_EG10,1 | 1,L1_Mu5_EG20 OR L1_Mu20_EG10, 1|1,700,700,0.01,+/-,0.00,6.10,+/-,0.21,0.01,+/-,0.00,7.59%,+/-,12.95%
HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,0,0,0.00,+/-,0.00,0.11,+/-,0.03,-0.11,+/-,-0.03,3384.53%,+/-,27854.93%
HLT_Photon600,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.00,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,16.44%
HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,0,0,0.00,+/-,0.00,0.08,+/-,0.02,-0.08,+/-,-0.02,3749.48%,+/-,42117.51%
HLT_PixelTracks_Multiplicity110ForEndOfFill,L1_ETT40,1,L1_ETT40, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4CaloJet80,L1_SingleJet36,1500,L1_SingleJet36, 1500,0,0,0.00,+/-,0.00,3.19,+/-,0.16,-3.19,+/-,-0.16,0.00%,+/-,0.00%
HLT_HIL2Mu3BPTX,L1_SingleMuOpen,262139,L1_SingleMuOpen, 262139,0,0,0.00,+/-,0.00,0.42,+/-,0.06,-0.42,+/-,-0.06,0.00%,+/-,0.00%
HLT_AK4CaloJet30,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,239.40,+/-,1.35,-239.40,+/-,-1.35,0.00%,+/-,0.00%
HLT_PixelTracks_Multiplicity135ForEndOfFill,L1_ETT40,1,L1_ETT40, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4PFJet80,L1_SingleJet36,1500,L1_SingleJet36, 1500,0,0,0.00,+/-,0.00,3.35,+/-,0.16,-3.35,+/-,-0.16,0.00%,+/-,0.00%
HLT_AK4PFJet100,L1_SingleJet36,1500,L1_SingleJet36, 1500,0,0,0.00,+/-,0.00,1.30,+/-,0.10,-1.30,+/-,-0.10,0.00%,+/-,0.00%
HLT_PixelTracks_Multiplicity85ForEndOfFill,L1_ETT15_BptxAND,1,L1_ETT15_BptxAND, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_HIL2DoubleMu0BPTX,L1_DoubleMuOpen,1,L1_DoubleMuOpen, 1,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4PFJet30,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,281.40,+/-,1.46,-281.40,+/-,-1.46,0.00%,+/-,0.00%
HLT_AK4CaloJet50,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,32.48,+/-,0.50,-32.48,+/-,-0.50,0.00%,+/-,0.00%
HLT_PixelTracks_Multiplicity60ForEndOfFill,L1_ETT15_BptxAND,1,L1_ETT15_BptxAND, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_PixelTracks_Multiplicity160ForEndOfFill,L1_ETT60,1,L1_ETT60, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_FullTrack50,L1_SingleJet36,1500,L1_SingleJet36, 1500,0,0,0.00,+/-,0.00,0.25,+/-,0.04,-0.25,+/-,-0.04,0.00%,+/-,0.00%
HLT_HISinglePhoton15ForEndOfFill,L1_SingleEG2_BptxAND,1,L1_SingleEG2_BptxAND, 1,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_HISinglePhoton40,L1_SingleEG5,1,L1_SingleEG5, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_HISinglePhoton10ForEndOfFill,L1_SingleEG2_BptxAND,1,L1_SingleEG2_BptxAND, 1,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4CaloJet100,L1_SingleJet36,1500,L1_SingleJet36, 1500,0,0,0.00,+/-,0.00,1.31,+/-,0.10,-1.31,+/-,-0.10,0.00%,+/-,0.00%
HLT_HISinglePhoton60,L1_SingleEG5,1,L1_SingleEG5, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4PFJet50,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,36.96,+/-,0.53,-36.96,+/-,-0.53,0.00%,+/-,0.00%
HLT_L1SingleMuOpen,L1_SingleMuOpen,262139,L1_SingleMuOpen, 262139,0,0,0.00,+/-,0.00,1.08,+/-,0.09,-1.08,+/-,-0.09,0.00%,+/-,0.00%
HLT_AK4CaloJet40,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,76.24,+/-,0.76,-76.24,+/-,-0.76,0.00%,+/-,0.00%
HLT_L1SingleMuOpen_DT,L1_SingleMuOpen,262139,L1_SingleMuOpen, 262139,0,0,0.00,+/-,0.00,0.17,+/-,0.04,-0.17,+/-,-0.04,0.00%,+/-,0.00%
HLT_HIL3Mu3BPTX,L1_SingleMuOpen,262139,L1_SingleMuOpen, 262139,0,0,0.00,+/-,0.00,0.20,+/-,0.04,-0.20,+/-,-0.04,0.00%,+/-,0.00%
HLT_L1Tech_DT_GlobalOR,,,20, -1|,3000,3000,0.00,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,0.00%,+/-,0.00%
HLT_HIL1DoubleMu0BPTX,L1_DoubleMuOpen,1,L1_DoubleMuOpen, 1,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_HISinglePhoton20ForEndOfFill,L1_SingleEG2_BptxAND,1,L1_SingleEG2_BptxAND, 1,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_FullTrack12ForEndOfFill,L1_ZeroBias,987,L1_ZeroBias, 2500,0,0,0.00,+/-,0.00,86.47,+/-,0.81,-86.47,+/-,-0.81,0.00%,+/-,0.00%
AlCa_EcalPi0EBonly,L1_DoubleJetC100,1,, ,1,-1,13934.81,+/-,1.31,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.01%
AlCa_EcalEtaEBonly,L1_DoubleJetC100,1,, ,1,-1,7312.67,+/-,0.95,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.01%
AlCa_EcalPhiSym,L1_AlwaysTrue OR L1_ZeroBias,23 | 987,, ,1,-1,6299.45,+/-,0.88,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.01%
DST_Physics,,,, ,10,-1,4039.55,+/-,0.71,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.02%
AlCa_EcalPi0EEonly,L1_DoubleJetC100,1,, ,1,-1,3722.83,+/-,0.68,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.02%
AlCa_EcalEtaEEonly,L1_DoubleJetC100,1,, ,1,-1,1158.67,+/-,0.38,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.03%
AlCa_RPCMuonNoHits,L1_SingleMu14er OR L1_SingleMu5,50 | 20,, ,1,-1,946.87,+/-,0.34,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.04%
DST_HT250_CaloScouting,L1_HTT125 OR L1_HTT150,1 | 1,, ,1,-1,562.55,+/-,0.26,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
AlCa_RPCMuonNoTriggers,L1_SingleMu14er OR L1_SingleMu5,50 | 20,, ,1,-1,536.77,+/-,0.26,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
HLT_ZeroBias_part1,L1_ZeroBias,987,, ,12,-1,523.40,+/-,0.25,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,0.05%
